ts_code,trade_date,Intraday_part1,Intraday_part2,Intraday_part3,Intraday_part4,Intraday_part5,Overnight_part1,Overnight_part2,Overnight_part3,Overnight_part4,Overnight_part5,z_intra_1,z_intra_5,NEW_Intraday,z_over_1,z_over_5,NEW_Overnight,z_new_intra,z_new_over,NEW_Momentum
000025,201902,,,,,-0.00011534960497511237,0.00022858234814063239,,,,,,-0.19449393375087043,,0.016186463343687008,,,0,0,0
000025,201902,,,,,-0.00011534960497511237,,0.03384089200490403,,,,,-0.19449393375087043,,,,,0,0,0
000025,201902,,,,,-0.00011534960497511237,,,0.009292200769341202,,,,-0.19449393375087043,,,,,0,0,0
000025,201902,,,,,-0.00011534960497511237,,,,0.013315665772999086,,,-0.19449393375087043,,,,,0,0,0
000025,201902,,,,,-0.00011534960497511237,,,,,0.004442555067133841,,-0.19449393375087043,,,0.5251451449846286,,0,0,0
000026,201901,0.003245229742858291,,,,,-0.00805856524209364,,,,,1.037620895320617,,,-0.8488271260721497,,,0,0,0
000026,201901,0.003245229742858291,,,,,,-0.012315826484726206,,,,1.037620895320617,,,,,,0,0,0
000026,201901,0.003245229742858291,,,,,,,-0.00018917330984971614,,,1.037620895320617,,,,,,0,0,0
000026,201901,0.003245229742858291,,,,,,,,-0.021062293995824544,,1.037620895320617,,,,,,0,0,0
000026,201901,0.003245229742858291,,,,,,,,,-0.004295288257986696,1.037620895320617,,,,-0.39105477742876005,,0,0,0
000026,201901,,0.003811533524146482,,,,-0.00805856524209364,,,,,,,,-0.8488271260721497,,,0,0,0
000026,201901,,0.003811533524146482,,,,,-0.012315826484726206,,,,,,,,,,0,0,0
000026,201901,,0.003811533524146482,,,,,,-0.00018917330984971614,,,,,,,,,0,0,0
000026,201901,,0.003811533524146482,,,,,,,-0.021062293995824544,,,,,,,,0,0,0
000026,201901,,0.003811533524146482,,,,,,,,-0.004295288257986696,,,,,-0.39105477742876005,,0,0,0
000026,201901,,,0.003537270780170465,,,-0.00805856524209364,,,,,,,,-0.8488271260721497,,,0,0,0
000026,201901,,,0.003537270780170465,,,,-0.012315826484726206,,,,,,,,,,0,0,0
000026,201901,,,0.003537270780170465,,,,,-0.00018917330984971614,,,,,,,,,0,0,0
000026,201901,,,0.003537270780170465,,,,,,-0.021062293995824544,,,,,,,,0,0,0
000026,201901,,,0.003537270780170465,,,,,,,-0.004295288257986696,,,,,-0.39105477742876005,,0,0,0
000026,201901,,,,0.0029364237795258263,,-0.00805856524209364,,,,,,,,-0.8488271260721497,,,0,0,0
000026,201901,,,,0.0029364237795258263,,,-0.012315826484726206,,,,,,,,,,0,0,0
000026,201901,,,,0.0029364237795258263,,,,-0.00018917330984971614,,,,,,,,,0,0,0
000026,201901,,,,0.0029364237795258263,,,,,-0.021062293995824544,,,,,,,,0,0,0
000026,201901,,,,0.0029364237795258263,,,,,,-0.004295288257986696,,,,,-0.39105477742876005,,0,0,0
000026,201901,,,,,0.00072679073932852,-0.00805856524209364,,,,,,0.2185226904884701,,-0.8488271260721497,,,0,0,0
000026,201901,,,,,0.00072679073932852,,-0.012315826484726206,,,,,0.2185226904884701,,,,,0,0,0
000026,201901,,,,,0.00072679073932852,,,-0.00018917330984971614,,,,0.2185226904884701,,,,,0,0,0
000026,201901,,,,,0.00072679073932852,,,,-0.021062293995824544,,,0.2185226904884701,,,,,0,0,0
000026,201901,,,,,0.00072679073932852,,,,,-0.004295288257986696,,0.2185226904884701,,,-0.39105477742876005,,0,0,0
000026,201902,-0.0018278149872786587,,,,,-0.005108749530621709,,,,,-0.7187879564357454,,,-0.47219954524311436,,,0,0,0
000026,201902,-0.0018278149872786587,,,,,,0.006604335875405709,,,,-0.7187879564357454,,,,,,0,0,0
000026,201902,-0.0018278149872786587,,,,,,,0.0031606812779627347,,,-0.7187879564357454,,,,,,0,0,0
000026,201902,-0.0018278149872786587,,,,,,,,-0.01873744993628576,,-0.7187879564357454,,,,,,0,0,0
000026,201902,-0.0018278149872786587,,,,,,,,,-0.0017285174760520161,-0.7187879564357454,,,,-0.028197796675187556,,0,0,0
000026,201902,,0.0028809762252569593,,,,-0.005108749530621709,,,,,,,,-0.47219954524311436,,,0,0,0
000026,201902,,0.0028809762252569593,,,,,0.006604335875405709,,,,,,,,,,0,0,0
000026,201902,,0.0028809762252569593,,,,,,0.0031606812779627347,,,,,,,,,0,0,0
000026,201902,,0.0028809762252569593,,,,,,,-0.01873744993628576,,,,,,,,0,0,0
000026,201902,,0.0028809762252569593,,,,,,,,-0.0017285174760520161,,,,,-0.028197796675187556,,0,0,0
000026,201902,,,0.006963646248807076,,,-0.005108749530621709,,,,,,,,-0.47219954524311436,,,0,0,0
000026,201902,,,0.006963646248807076,,,,0.006604335875405709,,,,,,,,,,0,0,0
000026,201902,,,0.006963646248807076,,,,,0.0031606812779627347,,,,,,,,,0,0,0
000026,201902,,,0.006963646248807076,,,,,,-0.01873744993628576,,,,,,,,0,0,0
000026,201902,,,0.006963646248807076,,,,,,,-0.0017285174760520161,,,,,-0.028197796675187556,,0,0,0
000026,201902,,,,-0.0017567357024435293,,-0.005108749530621709,,,,,,,,-0.47219954524311436,,,0,0,0
000026,201902,,,,-0.0017567357024435293,,,0.006604335875405709,,,,,,,,,,0,0,0
000026,201902,,,,-0.0017567357024435293,,,,0.0031606812779627347,,,,,,,,,0,0,0
000026,201902,,,,-0.0017567357024435293,,,,,-0.01873744993628576,,,,,,,,0,0,0
000026,201902,,,,-0.0017567357024435293,,,,,,-0.0017285174760520161,,,,,-0.028197796675187556,,0,0,0
000026,201902,,,,,-0.0029743569729017982,-0.005108749530621709,,,,,,-1.2045335805011201,,-0.47219954524311436,,,0,0,0
000026,201902,,,,,-0.0029743569729017982,,0.006604335875405709,,,,,-1.2045335805011201,,,,,0,0,0
000026,201902,,,,,-0.0029743569729017982,,,0.0031606812779627347,,,,-1.2045335805011201,,,,,0,0,0
000026,201902,,,,,-0.0029743569729017982,,,,-0.01873744993628576,,,-1.2045335805011201,,,,,0,0,0
000026,201902,,,,,-0.0029743569729017982,,,,,-0.0017285174760520161,,-1.2045335805011201,,,-0.028197796675187556,,0,0,0
000027,201901,-0.003527918836125049,,,,,0.0011308590377504257,,,,,-1.5638830683512883,,,0.10893325384362332,,,0,0,0
000027,201901,-0.003527918836125049,,,,,,-0.006203875837153899,,,,-1.5638830683512883,,,,,,0,0,0
000027,201901,-0.003527918836125049,,,,,,,-0.011971869857313577,,,-1.5638830683512883,,,,,,0,0,0
000027,201901,-0.003527918836125049,,,,,,,,0.01881194297123162,,-1.5638830683512883,,,,,,0,0,0
000027,201901,-0.003527918836125049,,,,,,,,,-0.004453623230265574,-1.5638830683512883,,,,-0.40700639653584275,,0,0,0
000027,201901,,-0.004036382971184194,,,,0.0011308590377504257,,,,,,,,0.10893325384362332,,,0,0,0
000027,201901,,-0.004036382971184194,,,,,-0.006203875837153899,,,,,,,,,,0,0,0
000027,201901,,-0.004036382971184194,,,,,,-0.011971869857313577,,,,,,,,,0,0,0
000027,201901,,-0.004036382971184194,,,,,,,0.01881194297123162,,,,,,,,0,0,0
000027,201901,,-0.004036382971184194,,,,,,,,-0.004453623230265574,,,,,-0.40700639653584275,,0,0,0
000027,201901,,,-0.002453363200497355,,,0.0011308590377504257,,,,,,,,0.10893325384362332,,,0,0,0
000027,201901,,,-0.002453363200497355,,,,-0.006203875837153899,,,,,,,,,,0,0,0
000027,201901,,,-0.002453363200497355,,,,,-0.011971869857313577,,,,,,,,,0,0,0
000027,201901,,,-0.002453363200497355,,,,,,0.01881194297123162,,,,,,,,0,0,0
000027,201901,,,-0.002453363200497355,,,,,,,-0.004453623230265574,,,,,-0.40700639653584275,,0,0,0
000027,201901,,,,-0.003460058831010776,,0.0011308590377504257,,,,,,,,0.10893325384362332,,,0,0,0
000027,201901,,,,-0.003460058831010776,,,-0.006203875837153899,,,,,,,,,,0,0,0
000027,201901,,,,-0.003460058831010776,,,,-0.011971869857313577,,,,,,,,,0,0,0
000027,201901,,,,-0.003460058831010776,,,,,0.01881194297123162,,,,,,,,0,0,0
000027,201901,,,,-0.003460058831010776,,,,,,-0.004453623230265574,,,,,-0.40700639653584275,,0,0,0
000027,201901,,,,,-0.00282529051679134,0.0011308590377504257,,,,,,-0.9723342645274653,,0.10893325384362332,,,0,0,0
000027,201901,,,,,-0.00282529051679134,,-0.006203875837153899,,,,,-0.9723342645274653,,,,,0,0,0
000027,201901,,,,,-0.00282529051679134,,,-0.011971869857313577,,,,-0.9723342645274653,,,,,0,0,0
000027,201901,,,,,-0.00282529051679134,,,,0.01881194297123162,,,-0.9723342645274653,,,,,0,0,0
000027,201901,,,,,-0.00282529051679134,,,,,-0.004453623230265574,,-0.9723342645274653,,,-0.40700639653584275,,0,0,0
000027,201902,0.002511917885402254,,,,,-0.02037268527937869,,,,,0.7190800869045276,,,-1.8689072683141892,,,0,0,0
000027,201902,0.002511917885402254,,,,,,0.005407052721476097,,,,0.7190800869045276,,,,,,0,0,0
000027,201902,0.002511917885402254,,,,,,,0.006942792139260995,,,0.7190800869045276,,,,,,0,0,0
000027,201902,0.002511917885402254,,,,,,,,-0.0016070433488600266,,0.7190800869045276,,,,,,0,0,0
000027,201902,0.002511917885402254,,,,,,,,,-0.018961271742656854,0.7190800869045276,,,,-1.5734110269609298,,0,0,0
000027,201902,,0.003113965150070952,,,,-0.02037268527937869,,,,,,,,-1.8689072683141892,,,0,0,0
000027,201902,,0.003113965150070952,,,,,0.005407052721476097,,,,,,,,,,0,0,0
000027,201902,,0.003113965150070952,,,,,,0.006942792139260995,,,,,,,,,0,0,0
000027,201902,,0.003113965150070952,,,,,,,-0.0016070433488600266,,,,,,,,0,0,0
000027,201902,,0.003113965150070952,,,,,,,,-0.018961271742656854,,,,,-1.5734110269609298,,0,0,0
000027,201902,,,0.005023534883548952,,,-0.02037268527937869,,,,,,,,-1.8689072683141892,,,0,0,0
000027,201902,,,0.005023534883548952,,,,0.005407052721476097,,,,,,,,,,0,0,0
000027,201902,,,0.005023534883548952,,,,,0.006942792139260995,,,,,,,,,0,0,0
000027,201902,,,0.005023534883548952,,,,,,-0.0016070433488600266,,,,,,,,0,0,0
000027,201902,,,0.005023534883548952,,,,,,,-0.018961271742656854,,,,,-1.5734110269609298,,0,0,0
000027,201902,,,,0.0016942577518798407,,-0.02037268527937869,,,,,,,,-1.8689072683141892,,,0,0,0
000027,201902,,,,0.0016942577518798407,,,0.005407052721476097,,,,,,,,,,0,0,0
000027,201902,,,,0.0016942577518798407,,,,0.006942792139260995,,,,,,,,,0,0,0
000027,201902,,,,0.0016942577518798407,,,,,-0.0016070433488600266,,,,,,,,0,0,0
000027,201902,,,,0.0016942577518798407,,,,,,-0.018961271742656854,,,,,-1.5734110269609298,,0,0,0
000027,201902,,,,,-0.002301567772296592,-0.02037268527937869,,,,,,-0.9668483705432803,,-1.8689072683141892,,,0,0,0
000027,201902,,,,,-0.002301567772296592,,0.005407052721476097,,,,,-0.9668483705432803,,,,,0,0,0
000027,201902,,,,,-0.002301567772296592,,,0.006942792139260995,,,,-0.9668483705432803,,,,,0,0,0
000027,201902,,,,,-0.002301567772296592,,,,-0.0016070433488600266,,,-0.9668483705432803,,,,,0,0,0
000027,201902,,,,,-0.002301567772296592,,,,,-0.018961271742656854,,-0.9668483705432803,,,-1.5734110269609298,,0,0,0
000028,201901,0.0031408218813995803,,,,,-0.004328943988388317,,,,,0.9975187977132863,,,-0.46011034032903164,,,0,0,0
000028,201901,0.0031408218813995803,,,,,,0.004047557572314786,,,,0.9975187977132863,,,,,,0,0,0
000028,201901,0.0031408218813995803,,,,,,,-0.0021542675230884767,,,0.9975187977132863,,,,,,0,0,0
000028,201901,0.0031408218813995803,,,,,,,,-0.012131662173689634,,0.9975187977132863,,,,,,0,0,0
000028,201901,0.0031408218813995803,,,,,,,,,0.012842465383079288,0.9975187977132863,,,,1.3355057827474466,,0,0,0
000028,201901,,-0.0008479471589581122,,,,-0.004328943988388317,,,,,,,,-0.46011034032903164,,,0,0,0
000028,201901,,-0.0008479471589581122,,,,,0.004047557572314786,,,,,,,,,,0,0,0
000028,201901,,-0.0008479471589581122,,,,,,-0.0021542675230884767,,,,,,,,,0,0,0
000028,201901,,-0.0008479471589581122,,,,,,,-0.012131662173689634,,,,,,,,0,0,0
000028,201901,,-0.0008479471589581122,,,,,,,,0.012842465383079288,,,,,1.3355057827474466,,0,0,0
000028,201901,,,0.0017509911137142398,,,-0.004328943988388317,,,,,,,,-0.46011034032903164,,,0,0,0
000028,201901,,,0.0017509911137142398,,,,0.004047557572314786,,,,,,,,,,0,0,0
000028,201901,,,0.0017509911137142398,,,,,-0.0021542675230884767,,,,,,,,,0,0,0
000028,201901,,,0.0017509911137142398,,,,,,-0.012131662173689634,,,,,,,,0,0,0
000028,201901,,,0.0017509911137142398,,,,,,,0.012842465383079288,,,,,1.3355057827474466,,0,0,0
000028,201901,,,,0.0017469143519565355,,-0.004328943988388317,,,,,,,,-0.46011034032903164,,,0,0,0
000028,201901,,,,0.0017469143519565355,,,0.004047557572314786,,,,,,,,,,0,0,0
000028,201901,,,,0.0017469143519565355,,,,-0.0021542675230884767,,,,,,,,,0,0,0
000028,201901,,,,0.0017469143519565355,,,,,-0.012131662173689634,,,,,,,,0,0,0
000028,201901,,,,0.0017469143519565355,,,,,,0.012842465383079288,,,,,1.3355057827474466,,0,0,0
000028,201901,,,,,0.007675523687633523,-0.004328943988388317,,,,,,2.548127889069032,,-0.46011034032903164,,,0,0,0
000028,201901,,,,,0.007675523687633523,,0.004047557572314786,,,,,2.548127889069032,,,,,0,0,0
000028,201901,,,,,0.007675523687633523,,,-0.0021542675230884767,,,,2.548127889069032,,,,,0,0,0
000028,201901,,,,,0.007675523687633523,,,,-0.012131662173689634,,,2.548127889069032,,,,,0,0,0
000028,201901,,,,,0.007675523687633523,,,,,0.012842465383079288,,2.548127889069032,,,1.3355057827474466,,0,0,0
000028,201902,-0.002785844525586112,,,,,-0.0028661369756098343,,,,,-1.0362084286449822,,,-0.2669920334323864,,,0,0,0
000028,201902,-0.002785844525586112,,,,,,0.01889575135313315,,,,-1.0362084286449822,,,,,,0,0,0
000028,201902,-0.002785844525586112,,,,,,,-0.02421027877182852,,,-1.0362084286449822,,,,,,0,0,0
000028,201902,-0.002785844525586112,,,,,,,,0.014795000945031167,,-1.0362084286449822,,,,,,0,0,0
000028,201902,-0.002785844525586112,,,,,,,,,0.015989964845274568,-1.0362084286449822,,,,1.560569319708234,,0,0,0
000028,201902,,-0.002469770833955387,,,,-0.0028661369756098343,,,,,,,,-0.2669920334323864,,,0,0,0
000028,201902,,-0.002469770833955387,,,,,0.01889575135313315,,,,,,,,,,0,0,0
000028,201902,,-0.002469770833955387,,,,,,-0.02421027877182852,,,,,,,,,0,0,0
000028,201902,,-0.002469770833955387,,,,,,,0.014795000945031167,,,,,,,,0,0,0
000028,201902,,-0.002469770833955387,,,,,,,,0.015989964845274568,,,,,1.560569319708234,,0,0,0
000028,201902,,,-9.784822560776618e-05,,,-0.0028661369756098343,,,,,,,,-0.2669920334323864,,,0,0,0
000028,201902,,,-9.784822560776618e-05,,,,0.01889575135313315,,,,,,,,,,0,0,0
000028,201902,,,-9.784822560776618e-05,,,,,-0.02421027877182852,,,,,,,,,0,0,0
000028,201902,,,-9.784822560776618e-05,,,,,,0.014795000945031167,,,,,,,,0,0,0
000028,201902,,,-9.784822560776618e-05,,,,,,,0.015989964845274568,,,,,1.560569319708234,,0,0,0
000028,201902,,,,0.0026188887548576623,,-0.0028661369756098343,,,,,,,,-0.2669920334323864,,,0,0,0
000028,201902,,,,0.0026188887548576623,,,0.01889575135313315,,,,,,,,,,0,0,0
000028,201902,,,,0.0026188887548576623,,,,-0.02421027877182852,,,,,,,,,0,0,0
000028,201902,,,,0.0026188887548576623,,,,,0.014795000945031167,,,,,,,,0,0,0
000028,201902,,,,0.0026188887548576623,,,,,,0.015989964845274568,,,,,1.560569319708234,,0,0,0
000028,201902,,,,,0.00026220884328245764,-0.0028661369756098343,,,,,,-0.06110882744308302,,-0.2669920334323864,,,0,0,0
000028,201902,,,,,0.00026220884328245764,,0.01889575135313315,,,,,-0.06110882744308302,,,,,0,0,0
000028,201902,,,,,0.00026220884328245764,,,-0.02421027877182852,,,,-0.06110882744308302,,,,,0,0,0
000028,201902,,,,,0.00026220884328245764,,,,0.014795000945031167,,,-0.06110882744308302,,,,,0,0,0
000028,201902,,,,,0.00026220884328245764,,,,,0.015989964845274568,,-0.06110882744308302,,,1.560569319708234,,0,0,0
000029,201901,-0.0010183799785761227,,,,,-0.01638376436282707,,,,,-0.59999231521471,,,-1.7165143314868734,,,0,0,0
000029,201901,-0.0010183799785761227,,,,,,-0.00041608493344558184,,,,-0.59999231521471,,,,,,0,0,0
000029,201901,-0.0010183799785761227,,,,,,,-0.011567127313973635,,,-0.59999231521471,,,,,,0,0,0
000029,201901,-0.0010183799785761227,,,,,,,,0.013355357708620869,,-0.59999231521471,,,,,,0,0,0
000029,201901,-0.0010183799785761227,,,,,,,,,-0.0010326174890346596,-0.59999231521471,,,,-0.062353665924045246,,0,0,0
000029,201901,,0.00014823261445998104,,,,-0.01638376436282707,,,,,,,,-1.7165143314868734,,,0,0,0
000029,201901,,0.00014823261445998104,,,,,-0.00041608493344558184,,,,,,,,,,0,0,0
000029,201901,,0.00014823261445998104,,,,,,-0.011567127313973635,,,,,,,,,0,0,0
000029,201901,,0.00014823261445998104,,,,,,,0.013355357708620869,,,,,,,,0,0,0
000029,201901,,0.00014823261445998104,,,,,,,,-0.0010326174890346596,,,,,-0.062353665924045246,,0,0,0
000029,201901,,,0.0028875417946120363,,,-0.01638376436282707,,,,,,,,-1.7165143314868734,,,0,0,0
000029,201901,,,0.0028875417946120363,,,,-0.00041608493344558184,,,,,,,,,,0,0,0
000029,201901,,,0.0028875417946120363,,,,,-0.011567127313973635,,,,,,,,,0,0,0
000029,201901,,,0.0028875417946120363,,,,,,0.013355357708620869,,,,,,,,0,0,0
000029,201901,,,0.0028875417946120363,,,,,,,-0.0010326174890346596,,,,,-0.062353665924045246,,0,0,0
000029,201901,,,,-0.006543264969815443,,-0.01638376436282707,,,,,,,,-1.7165143314868734,,,0,0,0
000029,201901,,,,-0.006543264969815443,,,-0.00041608493344558184,,,,,,,,,,0,0,0
000029,201901,,,,-0.006543264969815443,,,,-0.011567127313973635,,,,,,,,,0,0,0
000029,201901,,,,-0.006543264969815443,,,,,0.013355357708620869,,,,,,,,0,0,0
000029,201901,,,,-0.006543264969815443,,,,,,-0.0010326174890346596,,,,,-0.062353665924045246,,0,0,0
000029,201901,,,,,-0.000401362848639647,-0.01638376436282707,,,,,,-0.15969769628996236,,-1.7165143314868734,,,0,0,0
000029,201901,,,,,-0.000401362848639647,,-0.00041608493344558184,,,,,-0.15969769628996236,,,,,0,0,0
000029,201901,,,,,-0.000401362848639647,,,-0.011567127313973635,,,,-0.15969769628996236,,,,,0,0,0
000029,201901,,,,,-0.000401362848639647,,,,0.013355357708620869,,,-0.15969769628996236,,,,,0,0,0
000029,201901,,,,,-0.000401362848639647,,,,,-0.0010326174890346596,,-0.15969769628996236,,,-0.062353665924045246,,0,0,0
000029,201902,-0.002814702106157474,,,,,0.0032756237073922057,,,,,-1.0457697067533387,,,0.29500224644407325,,,0,0,0
000029,201902,-0.002814702106157474,,,,,,-0.006961796536136156,,,,-1.0457697067533387,,,,,,0,0,0
000029,201902,-0.002814702106157474,,,,,,,-0.00244716447034235,,,-1.0457697067533387,,,,,,0,0,0
000029,201902,-0.002814702106157474,,,,,,,,0.017194044795131896,,-1.0457697067533387,,,,,,0,0,0
000029,201902,-0.002814702106157474,,,,,,,,,0.0007578826861773802,-1.0457697067533387,,,,0.1947508026619993,,0,0,0
000029,201902,,-0.003970004830715329,,,,0.0032756237073922057,,,,,,,,0.29500224644407325,,,0,0,0
000029,201902,,-0.003970004830715329,,,,,-0.006961796536136156,,,,,,,,,,0,0,0
000029,201902,,-0.003970004830715329,,,,,,-0.00244716447034235,,,,,,,,,0,0,0
000029,201902,,-0.003970004830715329,,,,,,,0.017194044795131896,,,,,,,,0,0,0
000029,201902,,-0.003970004830715329,,,,,,,,0.0007578826861773802,,,,,0.1947508026619993,,0,0,0
000029,201902,,,-0.0012699007161212361,,,0.0032756237073922057,,,,,,,,0.29500224644407325,,,0,0,0
000029,201902,,,-0.0012699007161212361,,,,-0.006961796536136156,,,,,,,,,,0,0,0
000029,201902,,,-0.0012699007161212361,,,,,-0.00244716447034235,,,,,,,,,0,0,0
000029,201902,,,-0.0012699007161212361,,,,,,0.017194044795131896,,,,,,,,0,0,0
000029,201902,,,-0.0012699007161212361,,,,,,,0.0007578826861773802,,,,,0.1947508026619993,,0,0,0
000029,201902,,,,-0.001113875601491482,,0.0032756237073922057,,,,,,,,0.29500224644407325,,,0,0,0
000029,201902,,,,-0.001113875601491482,,,-0.006961796536136156,,,,,,,,,,0,0,0
000029,201902,,,,-0.001113875601491482,,,,-0.00244716447034235,,,,,,,,,0,0,0
000029,201902,,,,-0.001113875601491482,,,,,0.017194044795131896,,,,,,,,0,0,0
000029,201902,,,,-0.001113875601491482,,,,,,0.0007578826861773802,,,,,0.1947508026619993,,0,0,0
000029,201902,,,,,-0.0018744230773125592,0.0032756237073922057,,,,,,-0.815945269812279,,0.29500224644407325,,,0,0,0
000029,201902,,,,,-0.0018744230773125592,,-0.006961796536136156,,,,,-0.815945269812279,,,,,0,0,0
000029,201902,,,,,-0.0018744230773125592,,,-0.00244716447034235,,,,-0.815945269812279,,,,,0,0,0
000029,201902,,,,,-0.0018744230773125592,,,,0.017194044795131896,,,-0.815945269812279,,,,,0,0,0
000029,201902,,,,,-0.0018744230773125592,,,,,0.0007578826861773802,,-0.815945269812279,,,0.1947508026619993,,0,0,0
000030,201901,0.001811244137955359,,,,,-0.015504659506517166,,,,,0.48684023673902294,,,-1.624890332471838,,,0,0,0
000030,201901,0.001811244137955359,,,,,,-0.004039531108614436,,,,0.48684023673902294,,,,,,0,0,0
000030,201901,0.001811244137955359,,,,,,,0.002677564468310578,,,0.48684023673902294,,,,,,0,0,0
000030,201901,0.001811244137955359,,,,,,,,0.010997984515114856,,0.48684023673902294,,,,,,0,0,0
000030,201901,0.001811244137955359,,,,,,,,,-0.013671877811989697,0.48684023673902294,,,,-1.3357089049165445,,0,0,0
000030,201901,,0.005608909103324455,,,,-0.015504659506517166,,,,,,,,-1.624890332471838,,,0,0,0
000030,201901,,0.005608909103324455,,,,,-0.004039531108614436,,,,,,,,,,0,0,0
000030,201901,,0.005608909103324455,,,,,,0.002677564468310578,,,,,,,,,0,0,0
000030,201901,,0.005608909103324455,,,,,,,0.010997984515114856,,,,,,,,0,0,0
000030,201901,,0.005608909103324455,,,,,,,,-0.013671877811989697,,,,,-1.3357089049165445,,0,0,0
000030,201901,,,0.0029186350019285434,,,-0.015504659506517166,,,,,,,,-1.624890332471838,,,0,0,0
000030,201901,,,0.0029186350019285434,,,,-0.004039531108614436,,,,,,,,,,0,0,0
000030,201901,,,0.0029186350019285434,,,,,0.002677564468310578,,,,,,,,,0,0,0
000030,201901,,,0.0029186350019285434,,,,,,0.010997984515114856,,,,,,,,0,0,0
000030,201901,,,0.0029186350019285434,,,,,,,-0.013671877811989697,,,,,-1.3357089049165445,,0,0,0
000030,201901,,,,-0.0037032873153438617,,-0.015504659506517166,,,,,,,,-1.624890332471838,,,0,0,0
000030,201901,,,,-0.0037032873153438617,,,-0.004039531108614436,,,,,,,,,,0,0,0
000030,201901,,,,-0.0037032873153438617,,,,0.002677564468310578,,,,,,,,,0,0,0
000030,201901,,,,-0.0037032873153438617,,,,,0.010997984515114856,,,,,,,,0,0,0
000030,201901,,,,-0.0037032873153438617,,,,,,-0.013671877811989697,,,,,-1.3357089049165445,,0,0,0
000030,201901,,,,,-0.0015760012980337301,-0.015504659506517166,,,,,,-0.553502417023771,,-1.624890332471838,,,0,0,0
000030,201901,,,,,-0.0015760012980337301,,-0.004039531108614436,,,,,-0.553502417023771,,,,,0,0,0
000030,201901,,,,,-0.0015760012980337301,,,0.002677564468310578,,,,-0.553502417023771,,,,,0,0,0
000030,201901,,,,,-0.0015760012980337301,,,,0.010997984515114856,,,-0.553502417023771,,,,,0,0,0
000030,201901,,,,,-0.0015760012980337301,,,,,-0.013671877811989697,,-0.553502417023771,,,-1.3357089049165445,,0,0,0
000030,201902,-0.002184547577623819,,,,,-0.005313896720821748,,,,,-0.8369828791933833,,,-0.4909712873177008,,,0,0,0
000030,201902,-0.002184547577623819,,,,,,-0.0033336170339086924,,,,-0.8369828791933833,,,,,,0,0,0
000030,201902,-0.002184547577623819,,,,,,,-0.01038641629897158,,,-0.8369828791933833,,,,,,0,0,0
000030,201902,-0.002184547577623819,,,,,,,,-0.014605332902459217,,-0.8369828791933833,,,,,,0,0,0
000030,201902,-0.002184547577623819,,,,,,,,,0.014379750777216649,-0.8369828791933833,,,,1.4161858948034274,,0,0,0
000030,201902,,0.0011591856313613869,,,,-0.005313896720821748,,,,,,,,-0.4909712873177008,,,0,0,0
000030,201902,,0.0011591856313613869,,,,,-0.0033336170339086924,,,,,,,,,,0,0,0
000030,201902,,0.0011591856313613869,,,,,,-0.01038641629897158,,,,,,,,,0,0,0
000030,201902,,0.0011591856313613869,,,,,,,-0.014605332902459217,,,,,,,,0,0,0
000030,201902,,0.0011591856313613869,,,,,,,,0.014379750777216649,,,,,1.4161858948034274,,0,0,0
000030,201902,,,0.001775959829204754,,,-0.005313896720821748,,,,,,,,-0.4909712873177008,,,0,0,0
000030,201902,,,0.001775959829204754,,,,-0.0033336170339086924,,,,,,,,,,0,0,0
000030,201902,,,0.001775959829204754,,,,,-0.01038641629897158,,,,,,,,,0,0,0
000030,201902,,,0.001775959829204754,,,,,,-0.014605332902459217,,,,,,,,0,0,0
000030,201902,,,0.001775959829204754,,,,,,,0.014379750777216649,,,,,1.4161858948034274,,0,0,0
000030,201902,,,,0.002976528128245781,,-0.005313896720821748,,,,,,,,-0.4909712873177008,,,0,0,0
000030,201902,,,,0.002976528128245781,,,-0.0033336170339086924,,,,,,,,,,0,0,0
000030,201902,,,,0.002976528128245781,,,,-0.01038641629897158,,,,,,,,,0,0,0
000030,201902,,,,0.002976528128245781,,,,,-0.014605332902459217,,,,,,,,0,0,0
000030,201902,,,,0.002976528128245781,,,,,,0.014379750777216649,,,,,1.4161858948034274,,0,0,0
000030,201902,,,,,0.0007682359350271728,-0.005313896720821748,,,,,,0.11766210918536527,,-0.4909712873177008,,,0,0,0
000030,201902,,,,,0.0007682359350271728,,-0.0033336170339086924,,,,,0.11766210918536527,,,,,0,0,0
000030,201902,,,,,0.0007682359350271728,,,-0.01038641629897158,,,,0.11766210918536527,,,,,0,0,0
000030,201902,,,,,0.0007682359350271728,,,,-0.014605332902459217,,,0.11766210918536527,,,,,0,0,0
000030,201902,,,,,0.0007682359350271728,,,,,0.014379750777216649,,0.11766210918536527,,,1.4161858948034274,,0,0,0
000031,201901,0.0009898572203028422,,,,,-0.007980682100633879,,,,,0.17135308965180895,,,-0.8407098180796189,,,0,0,0
000031,201901,0.0009898572203028422,,,,,,-0.017150301879622548,,,,0.17135308965180895,,,,,,0,0,0
000031,201901,0.0009898572203028422,,,,,,,-0.0028478314124752158,,,0.17135308965180895,,,,,,0,0,0
000031,201901,0.0009898572203028422,,,,,,,,0.009197885974202347,,0.17135308965180895,,,,,,0,0,0
000031,201901,0.0009898572203028422,,,,,,,,,0.011231865624177051,0.17135308965180895,,,,1.1732442588516612,,0,0,0
000031,201901,,0.002963318648457308,,,,-0.007980682100633879,,,,,,,,-0.8407098180796189,,,0,0,0
000031,201901,,0.002963318648457308,,,,,-0.017150301879622548,,,,,,,,,,0,0,0
